LLM,Technique,QuestionID,Response
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,2,C
Grok-3,Few_Shot,2,A
Grok-3,Few_Shot,2,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,D
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Grok-3,Few_Shot,3,A
Grok-3,Few_Shot,3,B
Grok-3,Few_Shot,3,C
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,B
Gemini-2.0-Pro,Basic_Prompting,1,A
Gemini-2.0-Pro,Basic_Prompting,1,A
